F-volt,V-volt,P-volt,Force-N
0.039100684261974585,2.5073313782991202,4.652981427174975,9.852216748768473e-06
0.4838709677419355,4.848484848484849,4.9071358748778104,0.00013392857142857144
0.5131964809384164,3.714565004887586,4.794721407624634,0.0001429738562091503
0.42521994134897356,2.355816226783969,4.682306940371456,0.00011618589743589743
0.16617790811339198,1.0019550342130987,4.6383186705767345,4.2972699696663295e-05
0.02932551319648094,0.6011730205278593,4.643206256109481,7.374631268436577e-06
0.024437927663734114,0.44965786901270777,4.623655913978494,6.139489194499017e-06
0.03421309872922776,0.4056695992179863,4.560117302052785,8.612204724409447e-06
0.024437927663734114,0.16129032258064516,4.594330400782013,6.139489194499017e-06
0.019550342130987292,0.16617790811339198,4.560117302052785,4.906771344455348e-06
0.03421309872922776,0.0,4.59921798631476,8.612204724409447e-06
0.03421309872922776,0.0,4.574780058651026,8.612204724409447e-06
3.3431085043988267,4.090909090909091,4.203323558162268,0.0025221238938053095
3.8807429130009776,4.457478005865102,4.237536656891495,0.004334061135371181
0.7135874877810362,0.3616813294232649,3.9393939393939394,0.00020809578107183584
0.004887585532746823,0.04887585532746823,3.9589442815249267,1.223091976516634e-06
3.9393939393939394,4.897360703812317,4.237536656891495,0.004642857142857143
3.978494623655914,4.662756598240469,4.232649071358749,0.004868421052631579
3.9980449657869013,4.496578690127077,4.227761485826002,0.004987804878048781
0.386119257086999,0.3225806451612903,3.9931573802541545,0.00010460805084745763
0.09775171065493646,0.05376344086021506,4.007820136852395,2.4925224327018942e-05
4.066471163245357,4.511241446725317,4.247311827956989,0.005445026178010471
4.105571847507331,4.452590420332355,4.247311827956989,0.005737704918032783
4.115347018572825,4.178885630498534,4.247311827956989,0.00581491712707182
0.6549364613880743,0.23460410557184752,3.949169110459433,0.00018841394825646794
0.20527859237536655,0.07331378299120235,3.9442815249266863,5.3516819571865445e-05
3.8856304985337244,4.819159335288368,4.227761485826002,0.004358552631578948
4.144672531769306,4.89247311827957,4.237536656891495,0.006057142857142859
4.1544477028347995,4.7165200391006845,4.242424242424242,0.006141618497109823
0.6940371456500488,0.5620723362658846,4.032258064516129,0.00020147559591373438
0.23460410557184752,0.4789833822091887,3.9442815249266863,6.153846153846155e-05
4.007820136852395,5.0,4.227761485826002,0.005049261083743844
4.178885630498534,5.0,4.237536656891495,0.006361607142857143
4.193548387096774,4.858260019550342,4.242424242424242,0.006499999999999996
1.1241446725317692,0.718475073313783,4.027370478983382,0.000362547288776797
0.4594330400782014,0.5131964809384164,4.051808406647116,0.0001264800861141012
0.26392961876832843,0.39100684261974583,4.037145650048876,6.96594427244582e-05
4.198435972629521,5.0,4.252199413489736,0.006547256097560972
4.217986314760508,4.912023460410557,4.247311827956989,0.006742187499999999
4.222873900293255,4.794721407624634,4.252199413489736,0.006792452830188679
1.099706744868035,0.6598240469208211,4.086021505376344,0.0003524436090225563
0.689149560117302,0.5620723362658846,4.002932551319648,0.00019982993197278912
0.2297165200391007,0.3470185728250244,4.037145650048876,6.019467213114755e-05
4.227761485826002,4.887585532746823,4.252199413489736,0.006843354430379747
4.242424242424242,4.9071358748778104,4.252199413489736,0.006999999999999995
4.247311827956989,4.750733137829912,4.2619745845552295,0.0070535714285714255
4.252199413489736,4.623655913978494,4.2619745845552295,0.0071078431372549
4.252199413489736,4.5307917888563045,4.2619745845552295,0.0071078431372549
0.8357771260997067,0.386119257086999,3.9882697947214076,0.00025088028169014087
0.5034213098729228,0.18084066471163246,4.037145650048876,0.00013994565217391303
0.20039100684261973,0.14173998044965785,4.032258064516129,5.218940936863543e-05
0.15151515151515152,0.26392961876832843,3.9687194525904204,3.906250000000001e-05
0.08797653958944282,0.20527859237536655,3.9589442815249267,2.238805970149254e-05
0.10263929618768328,0.24926686217008798,3.9393939393939394,2.619760479041916e-05
0.09286412512218964,0.2297165200391007,3.9442815249266863,2.3655378486055776e-05
4.193548387096774,5.0,4.29130009775171,0.006499999999999996
4.237536656891495,4.853372434017595,4.296187683284457,0.00694711538461538
4.252199413489736,4.794721407624634,4.296187683284457,0.0071078431372549
4.2619745845552295,4.838709677419355,4.296187683284457,0.007218543046357616
4.266862170087976,4.804496578690127,4.301075268817204,0.007275000000000001
0.6989247311827956,0.4154447702834799,4.06158357771261,0.00020312499999999996
4.2619745845552295,4.990224828934506,4.27663734115347,0.007218543046357616
4.29130009775171,4.863147605083089,4.286412512218964,0.007568965517241376
4.301075268817204,4.921798631476051,4.286412512218964,0.007692307692307691
4.310850439882698,4.833822091886608,4.281524926686217,0.007819148936170214
4.3157380254154445,4.765395894428153,4.286412512218964,0.007883928571428564
1.0410557184750733,0.5083088954056696,4.066471163245357,0.0003287037037037038
0.8553274682306939,0.20039100684261973,4.0713587487781036,0.0002579599056603773
0.6207233626588465,0.21505376344086025,4.051808406647116,0.0001771763392857143
0.2834799608993157,0.09286412512218964,4.0469208211143695,7.512953367875647e-05
4.198435972629521,5.0,4.266862170087976,0.006547256097560972
4.296187683284457,5.0,4.281524926686217,0.007630208333333331
4.310850439882698,4.980449657869013,4.27663734115347,0.007819148936170214
4.3157380254154445,5.0,4.286412512218964,0.007883928571428564
4.325513196480938,4.912023460410557,4.281524926686217,0.00801630434782608
0.7575757575757576,0.6109481915933529,3.983382209188661,0.0002232142857142857
0.552297165200391,0.33235581622678395,4.066471163245357,0.0001552197802197802
0.20039100684261973,0.26881720430107525,4.06158357771261,5.218940936863543e-05
0.009775171065493646,0.33724340175953077,4.007820136852395,2.4485798237022525e-06
0.009775171065493646,0.40078201368523947,4.002932551319648,2.4485798237022525e-06
0.009775171065493646,0.39589442815249265,4.002932551319648,2.4485798237022525e-06
4.286412512218964,5.0,4.281524926686217,0.007508561643835612
4.305962854349951,5.0,4.286412512218964,0.007755281690140845
4.325513196480938,5.0,4.281524926686217,0.00801630434782608
0.6402737047898338,0.5620723362658846,4.022482893450635,0.0001835762331838565
0.1710654936461388,0.4105571847507331,3.9882697947214076,4.428137651821862e-05
0.0,0.3763440860215054,3.978494623655914,0.0
4.29130009775171,5.0,4.286412512218964,0.007568965517241376
4.325513196480938,5.0,4.286412512218964,0.00801630434782608
4.335288367546432,5.0,4.29130009775171,0.00815257352941176
4.345063538611925,4.956011730205279,4.281524926686217,0.008292910447761193
4.345063538611925,1.3929618768328444,4.0713587487781036,0.008292910447761193
0.6207233626588465,0.4594330400782014,4.027370478983382,0.0001771763392857143
0.17595307917888564,0.2981427174975562,4.022482893450635,4.559270516717325e-05
0.17595307917888564,0.22482893450635388,4.056695992179863,4.559270516717325e-05
0.04398826979472141,0.1906158357771261,4.0469208211143695,1.1094674556213017e-05
0.004887585532746823,0.23949169110459434,4.042033235581623,1.223091976516634e-06
0.0,0.3763440860215054,3.9882697947214076,0.0
0.05376344086021506,0.3421309872922776,4.042033235581623,1.3586956521739133e-05
0.0,0.5034213098729228,4.002932551319648,0.0
0.0,0.40078201368523947,4.086021505376344,0.0
4.164222873900293,4.887585532746823,4.271749755620723,0.006228070175438595
4.310850439882698,5.0,4.286412512218964,0.007819148936170214
4.325513196480938,5.0,4.281524926686217,0.00801630434782608
4.330400782013685,5.0,4.296187683284457,0.00808394160583941
0.7233626588465298,0.6598240469208211,4.105571847507331,0.00021142857142857145
0.33235581622678395,0.5034213098729228,4.051808406647116,8.900523560209422e-05
0.22482893450635388,0.44965786901270777,4.012707722385142,5.8853633572159675e-05
0.0,0.30303030303030304,4.066471163245357,0.0
0.0,0.3812316715542522,4.056695992179863,0.0
4.335288367546432,5.0,4.281524926686217,0.00815257352941176
4.345063538611925,5.0,4.286412512218964,0.008292910447761193
4.349951124144672,5.0,4.29130009775171,0.008364661654135339
0.8015640273704789,0.5816226783968719,4.066471163245357,0.00023864959254947619
0.21016617790811337,0.4056695992179863,4.012707722385142,5.48469387755102e-05
0.0,0.2785923753665689,4.027370478983382,0.0
0.0,0.3128054740957967,4.0175953079178885,0.0
0.0,0.21994134897360706,4.032258064516129,0.0
4.325513196480938,5.0,4.281524926686217,0.00801630434782608
4.345063538611925,5.0,4.281524926686217,0.008292910447761193
4.354838709677419,5.0,4.296187683284457,0.00843749999999999
0.5816226783968719,0.552297165200391,4.032258064516129,0.00016454646017699116
0.3176930596285435,0.23460410557184752,4.0713587487781036,8.481210855949897e-05
0.18572825024437928,0.2541544477028348,4.027370478983382,4.8223350253807114e-05
0.18572825024437928,2.6832844574780057,4.198435972629521,4.8223350253807114e-05
4.345063538611925,5.0,4.29130009775171,0.008292910447761193
4.359726295210166,5.0,4.296187683284457,0.00851145038167938
4.364613880742913,5.0,4.296187683284457,0.008586538461538453
4.374389051808406,0.689149560117302,4.105571847507331,0.008740234374999994
0.4838709677419355,0.32746823069403713,4.012707722385142,0.00013392857142857144
0.26881720430107525,0.13685239491691104,4.042033235581623,7.102272727272727e-05
0.0,0.06842619745845552,4.0469208211143695,0.0
4.335288367546432,4.965786901270772,4.29130009775171,0.00815257352941176
4.364613880742913,5.0,4.29130009775171,0.008586538461538453
4.374389051808406,5.0,4.301075268817204,0.008740234374999994
0.8357771260997067,0.8308895405669598,4.0713587487781036,0.00025088028169014087
0.4887585532746823,0.36656891495601174,4.002932551319648,0.00013542795232936077
0.16617790811339198,0.21505376344086025,4.0175953079178885,4.2972699696663295e-05
0.0,0.06842619745845552,4.07624633431085,0.0
4.110459433040078,4.134897360703812,4.247311827956989,0.005776098901098898
4.349951124144672,5.0,4.296187683284457,0.008364661654135339
4.364613880742913,5.0,4.29130009775171,0.008586538461538453
4.364613880742913,5.0,4.29130009775171,0.008586538461538453
0.6304985337243402,0.386119257086999,4.06158357771261,0.00018036912751677852
0.2883675464320625,0.14173998044965785,4.07624633431085,7.650414937759334e-05
3.8611925708699903,3.3235581622678394,4.237536656891495,0.004238197424892705
4.3695014662756595,5.0,4.305962854349951,0.008662790697674411
4.3841642228739,5.0,4.305962854349951,0.00889880952380952
4.389051808406647,4.9853372434017595,4.296187683284457,0.008979999999999998
4.393939393939394,4.897360703812317,4.305962854349951,0.009062500000000001
0.5571847507331378,0.32746823069403713,4.022482893450635,0.00015676567656765678
0.4301075268817205,0.15151515151515152,4.032258064516129,0.00011764705882352943
0.23460410557184752,0.04887585532746823,4.022482893450635,6.153846153846155e-05
4.002932551319648,3.714565004887586,4.257086999022483,0.005018382352941176
4.354838709677419,5.0,4.301075268817204,0.00843749999999999
4.3695014662756595,5.0,4.305962854349951,0.008662790697674411
4.374389051808406,4.975562072336266,4.301075268817204,0.008740234374999994
0.4887585532746823,0.2297165200391007,4.042033235581623,0.00013542795232936077
0.2883675464320625,0.05376344086021506,4.0469208211143695,7.650414937759334e-05
3.6168132942326494,2.536656891495601,4.198435972629521,0.003268551236749117
4.3157380254154445,4.672531769305962,4.29130009775171,0.007883928571428564
4.340175953079179,4.765395894428153,4.29130009775171,0.00822222222222222
4.349951124144672,4.569892473118279,4.29130009775171,0.008364661654135339
0.5474095796676441,0.0,3.9931573802541545,0.0001536772777167947
0.3812316715542522,0.004887585532746823,3.9931573802541545,0.00010317460317460316
4.305962854349951,5.0,4.296187683284457,0.007755281690140845
4.325513196480938,5.0,4.301075268817204,0.00801630434782608
4.330400782013685,5.0,4.29130009775171,0.00808394160583941
0.47409579667644186,0.05865102639296188,3.973607038123167,0.00013093952483801298
0.3812316715542522,0.0,4.066471163245357,0.00010317460317460316
4.286412512218964,5.0,4.29130009775171,0.007508561643835612
4.330400782013685,5.0,4.301075268817204,0.00808394160583941
4.340175953079179,5.0,4.301075268817204,0.00822222222222222
4.345063538611925,5.0,4.301075268817204,0.008292910447761193
4.349951124144672,4.843597262952102,4.301075268817204,0.008364661654135339
4.354838709677419,4.809384164222874,4.305962854349951,0.00843749999999999
4.359726295210166,4.833822091886608,4.301075268817204,0.00851145038167938
4.354838709677419,4.833822091886608,4.301075268817204,0.00843749999999999
0.6940371456500488,0.0635386119257087,4.07624633431085,0.00020147559591373438
0.52297165200391,0.01466275659824047,4.022482893450635,0.00014601528384279477
0.386119257086999,0.8113391984359726,4.012707722385142,0.00010460805084745763
4.271749755620723,5.0,4.310850439882698,0.007332214765100664
4.335288367546432,5.0,4.310850439882698,0.00815257352941176
4.349951124144672,5.0,4.310850439882698,0.008364661654135339
4.354838709677419,5.0,4.305962854349951,0.00843749999999999
4.364613880742913,4.975562072336266,4.3157380254154445,0.008586538461538453
4.3695014662756595,4.760508308895406,4.310850439882698,0.008662790697674411
4.374389051808406,4.848484848484849,4.305962854349951,0.008740234374999994
4.374389051808406,4.643206256109481,4.310850439882698,0.008740234374999994
0.6549364613880743,0.2785923753665689,4.081133919843597,0.00018841394825646794
0.3812316715542522,0.18084066471163246,4.022482893450635,0.00010317460317460316
0.386119257086999,0.03421309872922776,4.042033235581623,0.00010460805084745763
0.1710654936461388,0.0,4.086021505376344,4.428137651821862e-05
4.345063538611925,5.0,4.29130009775171,0.008292910447761193
4.3841642228739,4.970674486803519,4.301075268817204,0.00889880952380952
4.39882697947214,4.9315738025415445,4.301075268817204,0.009146341463414623
4.408602150537634,4.990224828934506,4.301075268817204,0.009318181818181809
4.413489736070381,4.921798631476051,4.301075268817204,0.009406249999999993
4.413489736070381,4.760508308895406,4.296187683284457,0.009406249999999993
0.6402737047898338,0.21016617790811337,3.9980449657869013,0.0001835762331838565
